# sc	tc	usage_score	pinyin	category:upstream_DF
# Generated by scripts/prepare_thuocl_specialists.py; THUOCL a30ce79d895d01ab5132a5c74c29703ff7efb4cc.
# Copyright (c) 2018 THUNLP. MIT: attribution/THUOCL-LICENSE.txt
# Source membership is admission evidence, NOT general frequency or a transition.
广东清溪蟹	廣東清溪蟹	0.020	guangdongqingxixie	animal:0
广东潮州犬	廣東潮州犬	0.020	guangdongchaozhouquan	animal:9
广东珠江律师事务所	廣東珠江律師事務所	0.020	guangdongzhujianglvshishiwusuo	law:15
广东球孢虫	廣東球孢蟲	0.020	guangdongqiubaochong	animal:0
广东省专利保护条例	廣東省專利保護條例	0.020	guangdongshengzhuanlibaohutiaoli	law:13
广东省专利条例	廣東省專利條例	0.020	guangdongshengzhuanlitiaoli	law:5
广东省信访条例	廣東省信訪條例	0.020	guangdongshengxinfangtiaoli	law:1
广东省发展中医条例	廣東省發展中醫條例	0.020	guangdongshengfazhanzhongyitiaoli	law:8
广东省合伙经营条例	廣東省合夥經營條例	0.020	guangdongshenghehuojingyingtiaoli	law:1
广东省国家安全厅	廣東省國家安全廳	0.020	guangdongshengguojiaanquanting	law:73
广东省地方立法条例	廣東省地方立法條例	0.020	guangdongshengdifanglifatiaoli	law:23
广东省屠宰税征收办法	廣東省屠宰稅徵收辦法	0.020	guangdongshengtuzaishuizhengshoubanfa	law:1
广东省志愿服务条例	廣東省志願服務條例	0.020	guangdongshengzhiyuanfuwutiaoli	law:1
广东省扶助残疾人办法	廣東省扶助殘疾人辦法	0.020	guangdongshengfuzhucanjirenbanfa	law:4
广东省档案条例	廣東省檔案條例	0.020	guangdongshengdangantiaoli	law:7
广东省档案管理规定	廣東省檔案管理規定	0.020	guangdongshengdanganguanliguiding	law:32
广东省海南省	廣東省海南省	0.020	guangdongshenghainansheng	food:5
广东省湿地保护条例	廣東省溼地保護條例	0.020	guangdongshengshidibaohutiaoli	law:21
广东省盐业管理条例	廣東省鹽業管理條例	0.020	guangdongshengyanyeguanlitiaoli	law:43
广东省禁止赌博条例	廣東省禁止賭博條例	0.020	guangdongshengjinzhidubotiaoli	law:5
广东省风景名胜区条例	廣東省風景名勝區條例	0.020	guangdongshengfengjingmingshengqutiaoli	law:8
广东管理科学研究院	廣東管理科學研究院	0.020	guangdongguanlikexueyanjiuyuan	law:146
广东粘体虫	廣東粘體蟲	0.020	guangdongzhantichong	animal:0
广东粽子	廣東糉子	0.040	guangdongzongzi	food:215
广东纬国律师事务所	廣東緯國律師事務所	0.020	guangdongweiguolvshishiwusuo	law:10
广东缨口鳅	廣東纓口鰍	0.020	guangdongyingkouqiu	animal:0
广东胃瘤水母	廣東胃瘤水母	0.020	guangdongweiliushuimu	animal:0
广东菜	廣東菜	0.040	guangdongcai	food:3514
广东鑫一华律师事务所	廣東鑫一華律師事務所	0.020	guangdongxinyihualvshishiwusuo	law:69
广东长尾花天牛	廣東長尾花天牛	0.020	guangdongzhangweihuatianniu	animal:0
广东隐势瓢虫	廣東隱勢瓢蟲	0.020	guangdongyinshipiaochong	animal:0
广东鳐	廣東鰩	0.040	guangdongyao	animal:0
广东黄腰太阳鸟	廣東黃腰太陽鳥	0.020	guangdonghuangyaotaiyangniao	animal:0
广东齿胸肖叶甲	廣東齒胸肖葉甲	0.020	guangdongchixiongxiaoyejia	animal:0
广义线性模型	廣義線性模型	0.020	guangyixianxingmoxing	IT:520
广义表	廣義表	0.040	guangyibiao	IT:568
广发律师事务所	廣發律師事務所	0.020	guangfalvshishiwusuo	law:26
广发证券	廣發證券	0.040	guangfazhengquan	caijing:8
广发银行	廣發銀行	0.040	guangfayinhang	caijing:74
广告发布合同	廣告發布合同	0.020	guanggaofabuhetong	law:228
广告发布者	廣告發布者	0.020	guanggaofabuzhe	law:4528
广告平台	廣告平臺	0.040	guanggaopingtai	IT:811
广告效益法	廣告效益法	0.020	guanggaoxiaoyifa	law:5
广告服务明码标价规定	廣告服務明碼標價規定	0.020	guanggaofuwumingmabiaojiaguiding	law:20
广告法律制度	廣告法律制度	0.020	guanggaofalvzhidu	law:17
广告法规与管理	廣告法規與管理	0.020	guanggaofaguiyuguanli	law:96
广告经营者	廣告經營者	0.020	guanggaojingyingzhe	law:4947
广告轮播	廣告輪播	0.040	guanggaolunbo	IT:213
广味源生抽王	廣味源生抽王	0.020	guangweiyuanshengchouwang	food:1
广安市工商行政管理局	廣安市工商行政管理局	0.020	guanganshigongshanghangzhengguanliju	law:22
广安烘糕	廣安烘糕	0.040	guanganhonggao	food:14
广州凉粉	廣州涼粉	0.040	guangzhouliangfen	food:32
广州市公安局法制处	廣州市公安局法制處	0.020	guangzhoushigonganjufazhichu	law:17
广州市养犬管理规定	廣州市養犬管理規定	0.020	guangzhoushiyangquanguanliguiding	law:240
广州市农药管理规定	廣州市農藥管理規定	0.020	guangzhoushinongyaoguanliguiding	law:22
广州市控制吸烟条例	廣州市控制吸菸條例	0.020	guangzhoushikongzhixiyantiaoli	law:54
广州市老年人优待办法	廣州市老年人優待辦法	0.020	guangzhoushilaonianrenyoudaibanfa	law:16
广州市越秀区司法局	廣州市越秀區司法局	0.020	guangzhoushiyuexiuqusifaju	law:1
广州文昌鸡	廣州文昌雞	0.020	guangzhouwenchangji	food:46
广州星群	廣州星羣	0.040	guangzhouxingqun	food:193
广州甜品	廣州甜品	0.040	guangzhoutianpin	food:15
广州白切鸡	廣州白切雞	0.020	guangzhoubaiqieji	food:2
广州酒家	廣州酒家	0.040	guangzhoujiujia	food:4048
广州鸡仔饼	廣州雞仔餅	0.020	guangzhoujizaibing	food:1
广度优先	廣度優先	0.040	guangduyouxian	IT:1802
广度优先搜索	廣度優先搜索	0.020	guangduyouxiansousuo	IT:3196
广度优先遍历	廣度優先遍歷	0.020	guangduyouxianbianli	IT:1720
广度搜索	廣度搜索	0.040	guangdusousuo	IT:633
广式云吞面	廣式雲吞麪	0.020	guangshiyuntunmian	food:12
广式五仁月饼	廣式五仁月餅	0.020	guangshiwurenyuebing	food:17
广式月饼	廣式月餅	0.040	guangshiyuebing	food:1935
广式点心	廣式點心	0.040	guangshidianxin	food:419
广式烧填鸭	廣式燒填鴨	0.020	guangshishaotianya	food:2
广式腊味煲仔饭	廣式臘味煲仔飯	0.020	guangshilaweibaozaifan	food:3
广式蜜饯	廣式蜜餞	0.040	guangshimijian	food:10
广播影视	廣播影視	0.040	guangboyingshi	law:20453
广播接收器	廣播接收器	0.020	guangbojieshouqi	IT:3893
广播接收者	廣播接收者	0.020	guangbojieshouzhe	IT:2262
广播机制	廣播機制	0.040	guangbojizhi	IT:1443
广播权	廣播權	0.040	guangboquan	law:574
广播电影电视总局	廣播電影電視總局	0.020	guangbodianyingdianshizongju	law:7308
广播电视大学暂行规定	廣播電視大學暫行規定	0.020	guangbodianshidaxuezanxingguiding	law:2
广播电视法	廣播電視法	0.020	guangbodianshifa	law:338
广播电视管理条例	廣播電視管理條例	0.020	guangbodianshiguanlitiaoli	law:504
广播电视设施	廣播電視設施	0.020	guangbodianshisheshi	law:1646
广播电视设施保护条例	廣播電視設施保護條例	0.020	guangbodianshisheshibaohutiaoli	law:90
广播组织权	廣播組織權	0.020	guangbozuzhiquan	law:44
广斧螳螂	廣斧螳螂	0.040	guangfutanglang	animal:4
广汉缠丝兔	廣漢纏絲兔	0.020	guanghanchansitu	food:51
广汽日野	廣汽日野	0.040	guangqiriye	car:420
广灵五香瓜子	廣靈五香瓜子	0.020	guanglingwuxiangguazi	food:1
广灵画眉驴	廣靈畫眉驢	0.020	guanglinghuameilv	animal:1
广点通	廣點通	0.040	guangdiantong	IT:261
广百股份	廣百股份	0.040	guangbaigufen	caijing:4
广腹同缘蝽	廣腹同緣蝽	0.020	guangfutongyuanchun	animal:0
广腹蜻蜓	廣腹蜻蜓	0.040	guangfuqingting	animal:0
广西海警第一支队	廣西海警第一支隊	0.020	guangxihaijingdiyizhidui	law:9
广西笔尾灰犬	廣西筆尾灰犬	0.020	guangxibiweihuiquan	animal:0
广西蟱蛛	廣西蟱蛛	0.040	guangxiwuzhu	animal:0
广角后视镜	廣角後視鏡	0.020	guangjiaohoushijing	car:134
广语言	廣語言	0.040	guangyuyan	IT:94
广露螽	廣露螽	0.040	guangluzhong	animal:0
庆丰包子铺	慶豐包子鋪	0.020	qingfengbaozipu	food:442
庐光尺蛾	廬光尺蛾	0.040	luguangchie	animal:0
庐山云雾	廬山雲霧	0.040	lushanyunwu	food:1926
庐山云雾茶	廬山雲霧茶	0.020	lushanyunwucha	food:1110
庐山华穹螽	廬山華穹螽	0.020	lushanhuaqiongzhong	animal:0
庐山石耳	廬山石耳	0.040	lushanshier	food:131
庐山石鱼	廬山石魚	0.040	lushanshiyu	food:285
庐山石鸡	廬山石雞	0.040	lushanshiji	food:256
庐山野猪	廬山野豬	0.040	lushanyezhu	animal:1
庐江小红头	廬江小紅頭	0.020	lujiangxiaohongtou	food:6
库什曼瓶砂虫	庫什曼瓶砂蟲	0.020	kushenmanpingshachong	animal:0
库依克豪德杰犬	庫依克豪德傑犬	0.020	kuyikehaodejiequan	animal:0
库克洛夫	庫克洛夫	0.040	kukeluofu	food:26
库兹涅茨拐点	庫茲涅茨拐點	0.020	kuzinieciguaidian	law:3
库奇鲸	庫奇鯨	0.040	kuqijing	animal:0
库尔勒香梨	庫爾勒香梨	0.020	kuerleixiangli	food:1850
库文件	庫文件	0.040	kuwenjian	IT:25110
库氏獴属	庫氏獴屬	0.040	kushimengshu	animal:0
库约岛荧光裳凤蝶	庫約島熒光裳鳳蝶	0.020	kuyuedaoyingguangshangfengdie	animal:0
库藏股	庫藏股	0.040	kucanggu	caijing:12
库车汤面	庫車湯麪	0.040	kuchetangmian	food:6
库达犬	庫達犬	0.040	kudaquan	animal:0
库里瑞短尾猫	庫裏瑞短尾貓	0.020	kuliruiduanweimao	animal:0
库页岛鲟	庫頁島鱘	0.040	kuyedaoxun	animal:2
库页球舌螺	庫頁球舌螺	0.020	kuyeqiusheluo	animal:0
库页鲟	庫頁鱘	0.040	kuyexun	animal:0
应予维持	應予維持	0.040	yingyuweichi	law:1954
应付标价法	應付標價法	0.020	yingfubiaojiafa	law:55
应受刑罚惩罚性	應受刑罰懲罰性	0.020	yingshouxingfachengfaxing	law:96
应城市人民检察院	應城市人民檢察院	0.020	yingchengshirenminjianchayuan	law:1
应对机制	應對機制	0.040	yingduijizhi	law:1949
应州牛腰	應州牛腰	0.040	yingzhouniuyao	food:11
应当从重处罚	應當從重處罰	0.020	yingdangcongzhongchufa	law:1160
应当分工负责	應當分工負責	0.020	yingdangfengongfuze	law:182
应当判处有期徒刑	應當判處有期徒刑	0.020	yingdangpanchuyouqituxing	law:530
应当宣布无效	應當宣佈無效	0.020	yingdangxuanbuwuxiao	law:4
应急灯	應急燈	0.040	yingjideng	car:9616
应急灯开关	應急燈開關	0.020	yingjidengkaiguan	car:14
应急计划	應急計劃	0.040	yingjijihua	IT:48
应战美国反倾销	應戰美國反傾銷	0.020	yingzhanmeiguofanqingxiao	law:3
应收未收利息	應收未收利息	0.020	yingshouweishoulixi	law:553
应用内付费	應用內付費	0.020	yingyongneifufei	IT:178
应用内支付	應用內支付	0.020	yingyongneizhifu	IT:360
应用名称	應用名稱	0.040	yingyongmingcheng	IT:3302
应用图标	應用圖標	0.040	yingyongtubiao	IT:2194
应用场景	應用場景	0.040	yingyongchangjing	IT:29596
应用型道路交通安全法	應用型道路交通安全法	0.020	yingyongxingdaolujiaotonganquanfa	law:3
应用安全	應用安全	0.040	yingyonganquan	IT:743
应用层编程	應用層編程	0.020	yingyongcengbiancheng	IT:46
应用工具	應用工具	0.040	yingyonggongju	IT:522
应用市场	應用市場	0.040	yingyongshichang	IT:1824
应用开发	應用開發	0.040	yingyongkaifa	IT:14931
应用开发工具	應用開發工具	0.020	yingyongkaifagongju	IT:205
应用开发框架	應用開發框架	0.020	yingyongkaifakuangjia	IT:457
应用性能	應用性能	0.040	yingyongxingneng	IT:2458
应用性能管理	應用性能管理	0.020	yingyongxingnengguanli	IT:292
应用推广	應用推廣	0.040	yingyongtuiguang	IT:256
应用文写作词典	應用文寫作詞典	0.020	yingyongwenxiezuocidian	law:3
应用服务	應用服務	0.040	yingyongfuwu	IT:3810
应用权限	應用權限	0.040	yingyongquanxian	IT:407
应用框架	應用框架	0.040	yingyongkuangjia	IT:3131
应用法学	應用法學	0.040	yingyongfaxue	law:2863
应用状况	應用狀況	0.040	yingyongzhuangkuang	IT:60
应用生成器	應用生成器	0.020	yingyongshengchengqi	IT:21
应用签名	應用簽名	0.040	yingyongqianming	IT:883
应用管理	應用管理	0.040	yingyongguanli	IT:1490
应用编程	應用編程	0.040	yingyongbiancheng	IT:2107
应用跳转	應用跳轉	0.040	yingyongtiaozhuan	IT:88
应用进程	應用進程	0.040	yingyongjincheng	IT:5172
应用逻辑	應用邏輯	0.040	yingyongluoji	IT:2496
应用间跳转	應用間跳轉	0.020	yingyongjiantiaozhuan	IT:35
应用间通信	應用間通信	0.020	yingyongjiantongxin	IT:156
应用领域	應用領域	0.040	yingyonglingyu	IT:4998
应申请行政行为判解	應申請行政行爲判解	0.020	yingshenqingxingzhengxingweipanjie	law:1
应记云吞面	應記雲吞麪	0.020	yingjiyuntunmian	food:36
应诉管辖	應訴管轄	0.040	yingsuguanxia	law:22
应该采纳	應該採納	0.040	yinggaicaina	law:291
应请求行政行为	應請求行政行爲	0.020	yingqingqiuxingzhengxingwei	law:1
底层实现	底層實現	0.040	dicengshixian	IT:7583
底层开发	底層開發	0.040	dicengkaifa	IT:847
底层知识	底層知識	0.040	dicengzhishi	IT:483
底层语言	底層語言	0.040	dicengyuyan	IT:504
底盘隔音	底盤隔音	0.040	dipangeyin	car:255
底诺金小蜂	底諾金小蜂	0.020	dinuojinxiaofeng	animal:0
底部导航	底部導航	0.040	dibudaohang	IT:356
底部导航栏	底部導航欄	0.020	dibudaohanglan	IT:486
底部菜单	底部菜單	0.040	dibucaidan	IT:505
底部菜单栏	底部菜單欄	0.020	dibucaidanlan	IT:170
庚酸乙酯	庚酸乙酯	0.040	gengsuanyizhi	food:22
府城海南溪蟹	府城海南溪蟹	0.020	fuchenghainanxixie	animal:0
府陈年糟蛋	府陳年糟蛋	0.020	fuchennianzaodan	food:21
庞世耀	龐世耀	0.040	pangshiyao	law:9
庞德咖啡	龐德咖啡	0.040	pangdekafei	food:17
庞德法学文述	龐德法學文述	0.020	pangdefaxuewenshu	law:2
庞氏宽翅花天牛	龐氏寬翅花天牛	0.020	pangshikuanchihuatianniu	animal:0
庞蒂亚克	龐蒂亞克	0.040	pangdiyake	car:801
庞贝虫	龐貝蟲	0.040	pangbeichong	animal:8
废气回收管	廢氣回收管	0.020	feiqihuishouguan	car:7
废罢诉权	廢罷訴權	0.040	feibasuquan	law:19
废除在华治外法权	廢除在華治外法權	0.020	feichuzaihuazhiwaifaquan	law:12
废除治外法权	廢除治外法權	0.020	feichuzhiwaifaquan	law:53
废除肉刑	廢除肉刑	0.040	feichurouxing	law:197
度宾犬	度賓犬	0.040	dubinquan	animal:12
度小月担仔面	度小月擔仔麪	0.020	duxiaoyuedanzaimian	food:147
度量空间	度量空間	0.040	duliangkongjian	IT:207
座椅加热	座椅加熱	0.040	zuoyijiare	car:3517
座椅及附件	座椅及附件	0.020	zuoyijifujian	car:46
座椅调整器	座椅調整器	0.020	zuoyitiaozhengqi	car:4
座椅靠背	座椅靠背	0.040	zuoyikaobei	car:4617
庭前会议制度	庭前會議制度	0.020	tingqianhuiyizhidu	law:5
庭院大蜗牛	庭院大蝸牛	0.020	tingyuandawoniu	animal:0
康乐鸡	康樂雞	0.040	kangleji	animal:4
康地梅氏孔雀鲷	康地梅氏孔雀鯛	0.020	kangdimeishikongquediao	animal:0
康复疗法学	康復療法學	0.020	kangfuliaofaxue	law:3
康家脆哨面	康家脆哨面	0.020	kangjiacuishaomian	food:16
康师傅	康師傅	0.040	kangshifu	food:52243
康师傅冰红茶	康師傅冰紅茶	0.020	kangshifubinghongcha	food:965
康托展开	康託展開	0.040	kangtuozhankai	IT:454
康拓展开	康拓展開	0.040	kangtuozhankai	IT:122
康氏侧带小公鱼	康氏側帶小公魚	0.020	kangshicedaixiaogongyu	animal:0
康沃尔帝王猫	康沃爾帝王貓	0.020	kangwoerdiwangmao	animal:0
康盛股份	康盛股份	0.040	kangshenggufen	caijing:1
康美债	康美債	0.040	kangmeizhai	caijing:1
庸钝口螈	庸鈍口螈	0.040	yongdunkouyuan	animal:0
廉价磁盘	廉價磁盤	0.040	lianjiacipan	IT:182
廉洁从政行为规范	廉潔從政行爲規範	0.020	lianjiecongzhengxingweiguifan	law:169
廉租住房保障办法	廉租住房保障辦法	0.020	lianzuzhufangbaozhangbanfa	law:1643
廉租住房制度	廉租住房制度	0.020	lianzuzhufangzhidu	law:19965
廖角山多鳃鱼	廖角山多鰓魚	0.020	liaojiaoshanduosaiyu	animal:0
延寿堂药糕	延壽堂藥糕	0.020	yanshoutangyaogao	food:7
延时加载	延時加載	0.040	yanshijiazai	IT:2035
延时操作	延時操作	0.040	yanshicaozuo	IT:430
延期处理	延期處理	0.040	yanqichuli	IT:25
延管螺	延管螺	0.040	yanguanluo	animal:0
延边二手车网	延邊二手車網	0.020	yanbianershouchewang	car:15
延边冷面	延邊冷麪	0.040	yanbianlengmian	food:3
延边牛	延邊牛	0.040	yanbianniu	animal:72
延边苹果梨	延邊蘋果梨	0.020	yanbianpingguoli	food:72
延迟任务	延遲任務	0.040	yanchirenwu	IT:247
延迟加载	延遲加載	0.040	yanchijiazai	IT:9465
延迟履行金	延遲履行金	0.020	yanchilvxingjin	law:30
延迟执行	延遲執行	0.040	yanchizhixing	IT:3177
延迟时间	延遲時間	0.040	yanchishijian	IT:6088
延迟条款	延遲條款	0.040	yanchitiaokuan	law:3
延迟线	延遲線	0.040	yanchixian	IT:75
延迟计算	延遲計算	0.040	yanchijisuan	IT:391
延迟转移	延遲轉移	0.040	yanchizhuanyi	IT:15
延长工作时间制度	延長工作時間制度	0.020	yanchanggongzuoshijianzhidu	law:1
延长抚仙湖虫	延長撫仙湖蟲	0.020	yanchangfuxianhuchong	animal:0
建德棒花鱼	建德棒花魚	0.020	jiandebanghuayu	animal:0
建德烧饼	建德燒餅	0.040	jiandeshaobing	food:1
建新园	建新園	0.040	jianxinyuan	food:368
建模仿真	建模仿真	0.040	jianmofangzhen	IT:70
建模工具	建模工具	0.040	jianmogongju	IT:1208
建站技术	建站技術	0.040	jianzhanjishu	IT:42
建站系统	建站系統	0.040	jianzhanxitong	IT:189
建站经验	建站經驗	0.040	jianzhanjingyan	IT:25
建筑业企业资质证书	建築業企業資質證書	0.020	jianzhuyeqiyezizhizhengshu	law:967
建筑业协会	建築業協會	0.020	jianzhuyexiehui	law:3717
建筑业安全卫生公约	建築業安全衛生公約	0.020	jianzhuyeanquanweishenggongyue	law:9
建筑市场管理规定	建築市場管理規定	0.020	jianzhushichangguanliguiding	law:58
建设与房地产法规	建設與房地產法規	0.020	jiansheyufangdichanfagui	law:1
建设工程	建設工程	0.040	jianshegongcheng	law:234906
建设工程保险制度	建設工程保險制度	0.020	jianshegongchengbaoxianzhidu	law:5
建设工程合同	建設工程合同	0.020	jianshegongchenghetong	law:3755
建设工程安全监理规程	建設工程安全監理規程	0.020	jianshegongchenganquanjianliguicheng	law:6
建设工程承包合同	建設工程承包合同	0.020	jianshegongchengchengbaohetong	law:529
建设工程法律实务	建設工程法律實務	0.020	jianshegongchengfalvshiwu	law:11
建设工程规划管理	建設工程規劃管理	0.020	jianshegongchengguihuaguanli	law:59
建设工程质量管理条例	建設工程質量管理條例	0.020	jianshegongchengzhiliangguanlitiaoli	law:2843
建设用地	建設用地	0.040	jiansheyongdi	law:166785
建设用地使用权	建設用地使用權	0.020	jiansheyongdishiyongquan	law:26878
建设用地计划管理办法	建設用地計劃管理辦法	0.020	jiansheyongdijihuaguanlibanfa	law:4
建设部	建設部	0.040	jianshebu	law:277653
建设项目质量	建設項目質量	0.020	jianshexiangmuzhiliang	law:283
建造者	建造者	0.040	jianzaozhe	IT:1654
建造者模式	建造者模式	0.020	jianzaozhemoshi	IT:2947
建郡扁肉	建郡扁肉	0.040	jianjunbianrou	food:8
建隆编敕	建隆編敕	0.040	jianlongbianchi	law:6
开关噪声	開關噪聲	0.040	kaiguanzaosheng	IT:53
开关按钮	開關按鈕	0.040	kaiguananniu	IT:798
开关时间	開關時間	0.040	kaiguanshijian	IT:39
开关机	開關機	0.040	kaiguanji	IT:713
开关电流	開關電流	0.040	kaiguandianliu	IT:23
开关电源	開關電源	0.040	kaiguandianyuan	IT:405
开关问题	開關問題	0.040	kaiguanwenti	IT:163
开县红十字会	開縣紅十字會	0.020	kaixianhongshizihui	law:2
开发区规划管理办法	開發區規劃管理辦法	0.020	kaifaquguihuaguanlibanfa	law:4
开发基础	開發基礎	0.040	kaifajichu	IT:635
开发实战	開發實戰	0.040	kaifashizhan	IT:741
开发实践	開發實踐	0.040	kaifashijian	IT:836
开发小技巧	開發小技巧	0.020	kaifaxiaojiqiao	IT:38
开发工具	開發工具	0.040	kaifagongju	IT:22287
开发工具使用	開發工具使用	0.020	kaifagongjushiyong	IT:196
开发工具箱	開發工具箱	0.020	kaifagongjuxiang	IT:158
开发工具类	開發工具類	0.020	kaifagongjulei	IT:57
开发工程师	開發工程師	0.020	kaifagongchengshi	IT:2356
开发常用	開發常用	0.040	kaifachangyong	IT:510
开发常见问题	開發常見問題	0.020	kaifachangjianwenti	IT:59
开发平台	開發平臺	0.040	kaifapingtai	IT:5537
开发应用	開發應用	0.040	kaifayingyong	IT:6340
开发异常	開發異常	0.040	kaifayichang	IT:33
开发手册	開發手冊	0.040	kaifashouce	IT:1076
开发技巧	開發技巧	0.040	kaifajiqiao	IT:784
开发技术	開發技術	0.040	kaifajishu	IT:3395
开发指南	開發指南	0.040	kaifazhinan	IT:1630
开发效率	開發效率	0.040	kaifaxiaolv	IT:12845
开发教程	開發教程	0.040	kaifajiaocheng	IT:934
开发文档	開發文檔	0.040	kaifawendang	IT:3711
开发方法学	開發方法學	0.020	kaifafangfaxue	IT:21
开发日志	開發日誌	0.040	kaifarizhi	IT:199
开发板	開發板	0.040	kaifaban	IT:9953
开发框架	開發框架	0.040	kaifakuangjia	IT:5175
开发模型	開發模型	0.040	kaifamoxing	IT:1199
开发模式	開發模式	0.040	kaifamoshi	IT:7424
开发流程	開發流程	0.040	kaifaliucheng	IT:4553
开发版	開發版	0.040	kaifaban	IT:1659
开发生存周期	開發生存週期	0.020	kaifashengcunzhouqi	IT:17
开发管理	開發管理	0.040	kaifaguanli	IT:457
开发类	開發類	0.040	kaifalei	IT:938
开发细节	開發細節	0.040	kaifaxijie	IT:192
开发经历	開發經歷	0.040	kaifajingli	IT:265
开发经营部	開發經營部	0.020	kaifajingyingbu	law:101
开发经验	開發經驗	0.040	kaifajingyan	IT:4946
开发综合	開發綜合	0.040	kaifazonghe	IT:13
开发艺术探索	開發藝術探索	0.020	kaifayishutansuo	IT:151
开发规范	開發規範	0.040	kaifaguifan	IT:1225
开发设计	開發設計	0.040	kaifasheji	IT:985
开发证书	開發證書	0.040	kaifazhengshu	IT:1473
开发语言	開發語言	0.040	kaifayuyan	IT:7850
开发资料	開發資料	0.040	kaifaziliao	IT:579
开发资源	開發資源	0.040	kaifaziyuan	IT:872
开发路上	開發路上	0.040	kaifalushang	IT:23
开发辅助	開發輔助	0.040	kaifafuzhu	IT:72
开发辅助工具	開發輔助工具	0.020	kaifafuzhugongju	IT:153
开发过程	開發過程	0.040	kaifaguocheng	IT:25470
开发进展	開發進展	0.040	kaifajinzhan	IT:120
开口笑	開口笑	0.040	kaikouxiao	food:7908
开始坐标	開始座標	0.040	kaishizuobiao	IT:393
开始符号	開始符號	0.040	kaishifuhao	IT:315
开室魏斯茧蜂	開室魏斯繭蜂	0.020	kaishiweisijianfeng	animal:0
开封套四宝	開封套四寶	0.020	kaifengtaosibao	food:1
开屏柴把桂鱼	開屏柴把桂魚	0.020	kaipingchaibaguiyu	food:22
开心蔬麦	開心蔬麥	0.040	kaixinshumai	food:51
开户费	開戶費	0.040	kaihufei	caijing:352
开放图形库	開放圖形庫	0.020	kaifangtuxingku	IT:45
开放声音系统	開放聲音系統	0.020	kaifangshengyinxitong	IT:17
开放定址法	開放定址法	0.020	kaifangdingzhifa	IT:659
开放登记	開放登記	0.040	kaifangdengji	law:85
开放经济	開放經濟	0.040	kaifangjingji	caijing:7
开放软件	開放軟件	0.040	kaifangruanjian	IT:318
开明英文文法	開明英文文法	0.020	kaimingyingwenwenfa	law:24
开普敦宝螺	開普敦寶螺	0.020	kaipudunbaoluo	animal:0
开普敦蛹笔螺	開普敦蛹筆螺	0.020	kaipudunyongbiluo	animal:0
开普敦豪猪	開普敦豪豬	0.020	kaipudunhaozhu	animal:0
开机动画	開機動畫	0.040	kaijidonghua	IT:597
开机启动	開機啓動	0.040	kaijiqidong	IT:8988
开机启动项	開機啓動項	0.020	kaijiqidongxiang	IT:488
开机广播	開機廣播	0.040	kaijiguangbo	IT:587
开机自启	開機自啓	0.040	kaijiziqi	IT:472
开机自启动	開機自啓動	0.020	kaijiziqidong	IT:2826
开机自检	開機自檢	0.040	kaijizijian	IT:244
开水白菜	開水白菜	0.040	kaishuibaicai	food:678
开洋干丝	開洋乾絲	0.040	kaiyanggansi	food:113
开洋葱油拌面	開洋蔥油拌麪	0.020	kaiyangcongyoubanmian	food:24
开洋葱油面	開洋蔥油麪	0.020	kaiyangcongyoumian	food:96
开源中国	開源中國	0.040	kaiyuanzhongguo	IT:2924
开源云	開源雲	0.040	kaiyuanyun	IT:318
开源云平台	開源雲平臺	0.020	kaiyuanyunpingtai	IT:66
开源分享	開源分享	0.040	kaiyuanfenxiang	IT:204
开源夏令营	開源夏令營	0.020	kaiyuanxialingying	IT:107
开源工作流	開源工作流	0.020	kaiyuangongzuoliu	IT:170
开源工具	開源工具	0.040	kaiyuangongju	IT:2999
开源工程	開源工程	0.040	kaiyuangongcheng	IT:842
开源控件	開源控件	0.040	kaiyuankongjian	IT:678
开源架构	開源架構	0.040	kaiyuanjiagou	IT:168
开源框架	開源框架	0.040	kaiyuankuangjia	IT:8965
开源硬件	開源硬件	0.040	kaiyuanyingjian	IT:237
开源社区	開源社區	0.040	kaiyuanshequ	IT:4990
开源类库	開源類庫	0.040	kaiyuanleiku	IT:1371
开源系统	開源系統	0.040	kaiyuanxitong	IT:949
开源资讯	開源資訊	0.040	kaiyuanzixun	IT:46
开源轮子	開源輪子	0.040	kaiyuanlunzi	IT:12
开源项目	開源項目	0.040	kaiyuanxiangmu	IT:27363
开源项目研究	開源項目研究	0.020	kaiyuanxiangmuyanjiu	IT:121
开源飞控	開源飛控	0.040	kaiyuanfeikong	IT:39
开灯问题	開燈問題	0.040	kaidengwenti	IT:79
开煲狗肉	開煲狗肉	0.040	kaibaogourou	food:75
开环控制	開環控制	0.040	kaihuankongzhi	IT:82
开盘价	開盤價	0.040	kaipanjia	caijing:1471
开窗口	開窗口	0.040	kaichuangkou	IT:340
开远古猿	開遠古猿	0.040	kaiyuanguyuan	animal:4
开远小卷粉	開遠小卷粉	0.020	kaiyuanxiaojuanfen	food:12
开远甜蕌头	開遠甜蕌頭	0.020	kaiyuantianleitou	food:2
开采权投资	開採權投資	0.020	kaicaiquantouzi	law:3
异动股	異動股	0.040	yidonggu	caijing:23
异囊碘泡虫	異囊碘泡蟲	0.020	yinangdianpaochong	animal:0
异地资金汇划	異地資金匯劃	0.020	yidizijinhuihua	law:14
异山嵛滑管蓟马	異山嵛滑管薊馬	0.020	yishanyuhuaguanjima	animal:0
异常中止	異常中止	0.040	yichangzhongzhi	IT:370
